order_id,day_id,missing_information,inserted_at,updated_at,order_items
oad1mtydhfugrw5,125,False,2025-09-22 08:32:08.853Z,2025-09-22 08:36:15.294Z,"[{""order_item_id"":""v96s1tcgyuwoppj"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""9uuvcp2buqud1pt"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
odtnnqcvnb7eaud,163,False,2025-09-22 10:01:43.133Z,2025-09-22 10:15:07.660Z,"[{""order_item_id"":""xg39t792c3lwl7z"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
ohp7ap1sdqrcae4,0,False,2025-09-09 08:14:27.975Z,2025-09-15 10:12:02.167Z,"[{""order_item_id"":""cdhmtxggw3y90e6"",""item_id"":""wgzuvbn0647asw1"",""item_name"":""Americano"",""customizations"":[]}]"
oln1te4j9b4zhwn,191,False,2025-09-16 08:52:44.081Z,2025-09-16 09:10:04.646Z,"[{""order_item_id"":""r294aesoeecwxrf"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[]}]"
orseshqs28u8ha7,0,False,2025-09-10 07:21:54.266Z,2025-09-15 10:12:03.238Z,"[{""order_item_id"":""s5mqkwe8zqxzu7h"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
osbv198pjjfdsvd,0,False,2025-09-10 07:19:28.111Z,2025-09-15 10:12:03.136Z,"[{""order_item_id"":""9m1f93lkxk7hrcp"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""1zxyyzc83fr0bqz"",""key"":""Smak"",""value"":""Vanilje""}]}]"
ou3yme759wwjhiq,206,False,2025-09-16 09:21:34.415Z,2025-09-16 09:30:08.690Z,"[{""order_item_id"":""di9mtosye48w2z0"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""ujnsr10v0216hl2"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""qst14om6cp8w5qk"",""key"":""Annet"",""value"":""Klippekort""}]}]"
oxa4ko6vtutdtl2,153,False,2025-09-22 09:48:41.676Z,2025-09-22 10:15:07.153Z,"[{""order_item_id"":""r22yf2fob3y98al"",""item_id"":""yl4u4wnyvp9dnur"",""item_name"":""Mocca Islatte"",""customizations"":[]}]"
oxjbb9kswds53qj,0,False,2025-09-08 06:34:42.974Z,2025-09-15 10:12:01.410Z,"[{""order_item_id"":""8ongct2f5xfef2u"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""c4q2udcitniluze"",""key"":""Kopp"",""value"":""Liten""}]}]"
oxw4ojfnnv1fbby,166,False,2025-09-15 09:55:15.072Z,2025-09-15 10:12:03.429Z,"[{""order_item_id"":""l1tleanywujtnwe"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""0lhxkq2udlckv6y"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""im061pjf9s9oln0"",""key"":""Kopp"",""value"":""Liten""}]}]"
oy9ad4kgy5hm5er,0,False,2025-09-10 07:57:41.417Z,2025-09-15 10:12:02.305Z,"[{""order_item_id"":""6ph1avrks9mjjjl"",""item_id"":""g72c5h3d2uuzy03"",""item_name"":""Klippekort 12"",""customizations"":[{""customization_id"":""6gz887okkzs0ddy"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""m6fn7zoqjoksgbt"",""key"":""Kopp"",""value"":""Stor""}]}]"
p0vneoznm7ek248,144,False,2025-09-25 09:53:14.891Z,2025-09-25 10:01:25.957Z,"[{""order_item_id"":""oq72i2ckhshu3gu"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
p36gzosi4ewxwjq,157,False,2025-09-15 09:50:09.476Z,2025-09-15 10:12:03.031Z,"[{""order_item_id"":""6ccids2rp43ltz0"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[{""customization_id"":""bi5ykc6et8yuxk1"",""key"":""Kopp"",""value"":""Plastikkopp ""},{""customization_id"":""c7sa1ovkvprcpey"",""key"":""Ekstra"",""value"":""Is""}]}]"
p9omu8veh82f029,0,False,2025-09-09 08:57:21.171Z,2025-09-15 10:12:02.283Z,"[{""order_item_id"":""oqc8kf7c0dj6r00"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""zyfg7238kgwjkim"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""pvbkrmnx6zzov6e"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
pay9albpbv4fm2d,0,False,2025-09-08 09:35:02.878Z,2025-09-15 10:12:02.101Z,"[{""order_item_id"":""e8skp6u5ga831b8"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
pazmr6t7270412g,148,False,2025-09-22 09:45:47.469Z,2025-09-22 09:58:37.239Z,"[{""order_item_id"":""ar2tnn6cfamiiyy"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
peiwjpjqg6ruxai,0,False,2025-09-08 06:24:07.859Z,2025-09-15 10:12:01.414Z,"[{""order_item_id"":""2h8feraee987wr8"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""7o36uhsq7e0jh2z"",""key"":""Melk"",""value"":""Hel""},{""customization_id"":""8d8do7lnw26xic9"",""key"":""Kopp"",""value"":""Liten""},{""customization_id"":""sjusm7dm492pddk"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
pf4gsweyv3hyp2o,103,False,2025-09-22 08:05:44.579Z,2025-09-22 08:15:32.029Z,"[{""order_item_id"":""at3jboruktu4yvs"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[]},{""order_item_id"":""wabmznjtr91u8md"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""9ukd1c4oz8qd40w"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""bzllh7eqrnox6lw"",""key"":""Kopp"",""value"":""Stor""}]}]"
pijex2za8ed1f0k,144,False,2025-09-23 10:10:42.367Z,2025-09-23 10:20:29.421Z,"[{""order_item_id"":""z2165anrwlnmqfu"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
pj61gtxcd96brwq,214,False,2025-09-16 10:01:38.963Z,2025-09-16 10:21:13.561Z,"[{""order_item_id"":""x9vw6cv2b49bhql"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""bnwi5bfp5ie0rm6"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
pjrbnna6047dxf3,0,False,2025-09-09 10:15:00.859Z,2025-09-15 10:12:02.561Z,"[{""order_item_id"":""774sq72a140rw3u"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""s4sh179zq3fzxep"",""key"":""Kopp"",""value"":""Egen""}]}]"
pkyrkbidyloc7bf,0,False,2025-09-08 08:02:43.611Z,2025-09-15 10:12:01.785Z,"[{""order_item_id"":""fh9cisy76v6t0k2"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
prg5j25wfwh6f6l,0,False,2025-09-09 10:21:21.469Z,2025-09-15 10:12:02.552Z,"[{""order_item_id"":""aipf4v4hieu5iky"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""qmhnftkroyivz6o"",""key"":""Kopp"",""value"":""Egen""}]}]"
pw8q7r341t6wx1t,116,False,2025-09-25 08:46:13.417Z,2025-09-25 09:01:52.752Z,"[{""order_item_id"":""5ol0ukosatmloc3"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
pwpr0jqau9891dw,209,False,2025-09-16 09:25:43.208Z,2025-09-16 09:42:46.278Z,"[{""order_item_id"":""l7ankrnuclarfuu"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""plbwt859tqwgila"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""4l6rpob28lrub5t"",""key"":""Annet"",""value"":""Klippekort""}]}]"
pwy9uvy30inhfbw,0,False,2025-09-10 07:18:15.633Z,2025-09-15 10:12:03.173Z,"[{""order_item_id"":""f7on3a8hkhknma2"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""fs1rgj6ukxabipa"",""key"":""Melk"",""value"":""Havre""}]}]"
pxw8x5szj36gw4n,0,False,2025-09-09 10:09:01.302Z,2025-09-15 10:12:02.501Z,"[{""order_item_id"":""acye9f56pejezp0"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""cboeuy7ojzztdx7"",""key"":""Kopp"",""value"":""Egen""}]}]"
q44hhklhmek2xna,171,False,2025-09-15 10:04:10.980Z,2025-09-15 10:12:03.502Z,"[{""order_item_id"":""vy4buaty4iwmr3a"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""9u2ve5ozaw7lwgm"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
q45cl1cdiq7ks1t,171,False,2025-09-22 10:11:27.222Z,2025-09-22 10:14:58.331Z,"[{""order_item_id"":""rw7bzzt5b4w6suj"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
q4rhavno5q25pnu,133,False,2025-09-25 09:45:00.962Z,2025-09-25 09:58:56.028Z,"[{""order_item_id"":""vrzuhdbmnyit7hs"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
q94hmul2t8e2xew,0,False,2025-09-10 07:25:53.374Z,2025-09-15 10:12:03.299Z,"[{""order_item_id"":""31ts4rno2uxj1pk"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""udueh1u1fbe5sij"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
q9lcbcsqcrhkzht,147,False,2025-09-23 10:12:25.505Z,2025-09-23 10:20:31.474Z,"[{""order_item_id"":""sxx6l2fwsrjhp5x"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""f5rgrp0g204et0m"",""key"":""Kopp"",""value"":""Liten""}]}]"
qby5wyr6wrxqo91,101,False,2025-09-22 08:04:27.194Z,2025-09-22 08:15:37.743Z,"[{""order_item_id"":""lyf5h1q5t4ym85d"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
qcw2rmbzti0v78m,152,False,2025-09-22 09:48:07.022Z,2025-09-22 10:05:15.853Z,"[{""order_item_id"":""reb55fgvs3mzd0p"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
qeo0i1shbzr2cv1,140,False,2025-09-25 09:49:31.269Z,2025-09-25 09:58:59.586Z,"[{""order_item_id"":""clj9kwypzciazjv"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""d930bp29q69grbr"",""key"":""Smak"",""value"":""Vanilje""}]}]"
qfxxhoh2op7bql0,120,False,2025-09-25 08:57:10.197Z,2025-09-25 09:01:50.836Z,"[{""order_item_id"":""n4n1dvjom29yis0"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""ixmbhqy1ccjk7ps"",""key"":""Smak"",""value"":""Hassel""}]}]"
qj0vv49sqdtk0ni,170,False,2025-09-22 10:10:33.995Z,2025-09-22 10:14:58.570Z,"[{""order_item_id"":""6ews1hcuo3u6xgx"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
qkkwzilxcy2wfyx,125,False,2025-09-18 07:31:36.568Z,2025-09-18 08:23:29.932Z,"[{""order_item_id"":""u5yrxy3gbz2a8tq"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""ib5ow5r5e226slc"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""wv896t8uh6umiah"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""4mokkws1kywhtbn"",""key"":""Annet"",""value"":""Klippekort""}]}]"
qodx4c8mmjl8xs7,134,False,2025-09-18 08:31:41.143Z,2025-09-18 08:35:43.738Z,"[{""order_item_id"":""byfe794e16nf8sr"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[{""customization_id"":""sf9j199pmx9nep0"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
qoo2gufvrxqlpx5,111,False,2025-09-25 08:39:12.300Z,2025-09-25 08:50:31.321Z,"[{""order_item_id"":""z11r9lx6g4gb7i5"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
qovjrfvgunxjuyd,0,False,2025-09-08 09:50:27.921Z,2025-09-15 10:12:02.098Z,"[{""order_item_id"":""oqcivgtuptpnv55"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[]}]"
qq68qoajxpyaddc,0,False,2025-09-08 07:29:06.917Z,2025-09-15 10:12:01.707Z,"[{""order_item_id"":""gpbjxs4g8tywvgv"",""item_id"":""3lcgplzn9do9zi3"",""item_name"":""Varm sjokolade u/krem"",""customizations"":[]}]"
qtyo6kydtiqdgki,194,False,2025-09-16 08:54:43.150Z,2025-09-16 09:10:03.662Z,"[{""order_item_id"":""dxit1w8v9f4vjmm"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""cuuctbo0t208v29"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""8t7qny7sbr91bga"",""key"":""Melk"",""value"":""Havre""}]}]"
qxhsna6xm53bp0w,0,False,2025-09-10 06:42:55.498Z,2025-09-15 10:12:02.905Z,"[{""order_item_id"":""381fska1p7zkcw8"",""item_id"":""gdds3p52w0h5qgl"",""item_name"":""Espresso"",""customizations"":[]},{""order_item_id"":""qipensq60ngv9tb"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[]}]"
r006faa2dd9fe2e,131,False,2025-10-14T10:07:29.360238Z,2025-10-14T10:16:38.531985Z,"[{""order_item_id"":""r1f0a4a61646ece"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r7b188ee31010bf"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rb4de6596cd9225"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r0103996258e61a,132,False,2025-10-17T08:30:36.385697Z,2025-10-17T08:37:51.533008Z,"[{""order_item_id"":""ra3d0890c7fac55"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r8bda8362e06370"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r8512ec01691bdb"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""re09730cb68173c"",""key"":""Melk"",""value"":""Havre""}]}]"
r02ba5deb015d1f,136,False,2025-10-14T10:10:26.322537Z,2025-10-14T10:16:35.663884Z,"[{""order_item_id"":""rede67c834d2338"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r6aca8121dc129b"",""key"":""Kopp"",""value"":""Stor""}]}]"
r0343d6750a287b,103,False,2025-10-13T08:22:50.606758Z,2025-10-13T08:35:36.677334Z,"[{""order_item_id"":""re782b6283c8d1f"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r7ea37dc1b6008f"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r6d860df6c28306"",""key"":""Melk"",""value"":""Laktosefri""},{""customization_id"":""rfa402633fe75b9"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r04438a4491fdcb,143,False,2025-10-15T09:42:35.510845Z,2025-10-16T06:48:20.176617Z,"[{""order_item_id"":""rf7ca096e592250"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""r8441170842b941"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r3e06a1849df377"",""key"":""Annet"",""value"":""Klippekort""}]}]"
r062858326f8470,115,False,2025-10-13T09:35:57.772733Z,2025-10-13T09:43:28.658121Z,"[{""order_item_id"":""re8c09188a28fa1"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[{""customization_id"":""r264b030a9ce6c9"",""key"":""Kopp"",""value"":""Egen""}]}]"
r0645d3dacc6630,119,False,2025-10-13T09:38:48.903395Z,2025-10-13T09:54:10.960114Z,"[{""order_item_id"":""r97c4b7788c913b"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""r195bff8acab789"",""key"":""Kopp"",""value"":""Egen""}]}]"
r064f6db0a88da8,141,False,2025-10-17T08:53:42.867689Z,2025-10-17T09:04:41.689499Z,"[{""order_item_id"":""r7cfb7d6e7105d0"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[{""customization_id"":""r4ef6625e8b74ac"",""key"":""Kopp"",""value"":""Egen""}]}]"
r069f663d071aee,134,False,2025-10-15T09:29:25.089541Z,2025-10-15T09:46:36.038070Z,"[{""order_item_id"":""r80fe6cd331bbd6"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[{""customization_id"":""r99078bb9b7d2dc"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
r077c84e387ebc4,102,False,2025-10-13T08:11:43.154107Z,2025-10-13T08:24:45.344424Z,"[{""order_item_id"":""r49d3594784654a"",""item_id"":""e195eyq18gweg0j"",""item_name"":""Iste, Pasjonsfrukt"",""customizations"":[{""customization_id"":""rd38f35a8a637da"",""key"":""Kopp"",""value"":""Egen""}]}]"
r096a16ec1b903d,150,False,2025-10-17T09:37:55.342178Z,2025-10-17T09:57:13.449834Z,"[{""order_item_id"":""r507903ba19810f"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r852bc2a34dd7ee"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rcf36a32c47fbf3"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r0a4f6f7b1a075f,127,False,2025-10-13T09:46:55.707194Z,2025-10-13T09:57:05.471991Z,"[{""order_item_id"":""r146ebe9168a2c4"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""rdf40349691cf02"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""re05750bedcdaf3"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r0abb96c8f5b882,143,False,2025-10-17T09:12:34.375688Z,2025-10-17T09:21:23.889894Z,"[{""order_item_id"":""rd32290ae90dc4e"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""r9b3dc45784039f"",""key"":""Kopp"",""value"":""Egen""}]}]"
r0bf569536a252e,114,False,2025-10-13T09:35:18.574736Z,2025-10-13T09:43:29.235467Z,"[{""order_item_id"":""rbc0aab0c0d283c"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""rb91bc752fb143d"",""key"":""Kopp"",""value"":""Egen""}]}]"
r0c2c8f9bb187b7,146,False,2025-10-15T09:44:54.317207Z,2025-10-16T06:48:18.598828Z,"[{""order_item_id"":""r81e9b70f03713f"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r5dad78ca6108fb"",""key"":""Kopp"",""value"":""Egen""}]}]"
r0cad7dd0f08813,123,False,2025-10-13T09:41:48.191492Z,2025-10-13T09:54:10.184015Z,"[{""order_item_id"":""r0ffc5c064b3b53"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[{""customization_id"":""r1f4cecae21362e"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rc4e3a7e90e1aa2"",""key"":""Melk"",""value"":""Mandel""}]}]"
r0fb26487f8a2e2,110,False,2025-10-16T08:01:33.409112Z,2025-10-16T08:10:54.123132Z,"[{""order_item_id"":""r2f8d2076ace8dd"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""re0ed521c50231d"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
r1026018cef2acf,116,False,2025-10-15T07:25:22.207469Z,2025-10-15T07:33:40.443148Z,"[{""order_item_id"":""rec54ddfbafa9dd"",""item_id"":""r86acde6afd9586"",""item_name"":""Pumpkin Spice Islatte"",""customizations"":[{""customization_id"":""rf598a18e1653cf"",""key"":""Kopp"",""value"":""Egen""}]}]"
r1236c940f6e30b,109,False,2025-10-17T07:18:23.644833Z,2025-10-17T07:27:22.508899Z,"[{""order_item_id"":""r91f9471aa27588"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""rcc99426b21a0df"",""key"":""Kopp"",""value"":""Egen""}]}]"
r125eeb315c4d02,104,False,2025-10-13T08:25:29.724367Z,2025-10-13T08:35:36.026143Z,"[{""order_item_id"":""rd32d355c0ee868"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[{""customization_id"":""rbfdb62d5b48885"",""key"":""Kopp"",""value"":""Egen""}]}]"
r12c45d243f8d14,138,True,2025-10-14T10:12:35.491720Z,2025-10-14T10:22:39.414103Z,"[{""order_item_id"":""r7b3b7fd4dad132"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r6a0eef3c8e38cb"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r35e83a1c5b2ba5"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
r13195fd20ab62b,108,False,2025-10-14T08:38:37.698193Z,2025-10-14T08:51:37.671535Z,"[{""order_item_id"":""r0dbe44572e676e"",""item_id"":""wgzuvbn0647asw1"",""item_name"":""Americano"",""customizations"":[{""customization_id"":""r1a40abe6e9fd52"",""key"":""Kopp"",""value"":""Egen""}]}]"
r132f7536b08b32,121,False,2025-10-14T09:14:26.592553Z,2025-10-14T09:21:11.608234Z,"[{""order_item_id"":""r9cc8ba22cef3d1"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r292f73ab3ff0fa"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rf6fde45b25ce1e"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
r145cf74a41f375,147,False,2025-10-15T09:45:18.650970Z,2025-10-16T06:48:18.196271Z,"[{""order_item_id"":""rf5c7418302591f"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""rb24a4058a46242"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r0b86b8d5b269f6"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r1736af184bb3c5,139,True,2025-10-14T10:13:15.819511Z,2025-10-14T10:22:38.687813Z,"[{""order_item_id"":""r3262d52795c526"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r3c31e1f9554b7b"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r812e867ae571cb"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
r183b9214925432,126,False,2025-10-13T09:46:19.335638Z,2025-10-13T09:57:03.681758Z,"[{""order_item_id"":""red00c35b12ee2d"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r794f89851bbf7d"",""key"":""Kopp"",""value"":""Egen""}]}]"
r1875729b068cf8,103,False,2025-10-20T07:11:59.076067Z,2025-10-20T07:12:32.101942Z,"[{""order_item_id"":""rf13d0a6e0a64b0"",""item_id"":""g3tdiflci9jhyng"",""item_name"":""Cortado"",""customizations"":[{""customization_id"":""r7e7a7132564976"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r080de19b1a6b55"",""key"":""Melk"",""value"":""Lett""},{""customization_id"":""r6a94745fc5c3f1"",""key"":""Ekstra"",""value"":""Sirup""},{""customization_id"":""r71491f40d4691d"",""key"":""Smak"",""value"":""Hassel""}]}]"
r191dfa4ab9468a,120,False,2025-10-15T07:41:40.020469Z,2025-10-15T07:45:41.836706Z,"[{""order_item_id"":""r082dddf4a77e18"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""rd017d1b6f9107e"",""key"":""Kopp"",""value"":""Egen""}]}]"
r199277006ea3a5,104,False,2025-10-16T07:18:41.279705Z,2025-10-16T07:28:33.639707Z,"[{""order_item_id"":""r87018029566d53"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r9428c02b1fc2d6"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rd0d303b80aa0c2"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""rcc5235492122fa"",""key"":""Smak"",""value"":""Vanilje""}]}]"
r1a5e1d61211567,118,False,2025-10-15T07:27:06.839450Z,2025-10-15T07:45:40.203152Z,"[{""order_item_id"":""r8f2e53d8deb329"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r8d613f6a280620"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r836ae7c59b653d"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""r40fbdb6e747658"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
r1ac96f184e3292,120,False,2025-10-14T09:13:06.758366Z,2025-10-14T09:21:13.720687Z,"[{""order_item_id"":""r38e254b71dbc16"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""rdf0bbba2b180d6"",""key"":""Kopp"",""value"":""Egen""}]}]"
r1ad0b196a9a680,122,False,2025-10-14T09:44:24.252999Z,2025-10-14T09:50:33.539058Z,"[{""order_item_id"":""r6348748db0ed72"",""item_id"":""9u0dihc91cpdzbb"",""item_name"":""Iste, Fersken"",""customizations"":[{""customization_id"":""rfaf8c6a18ff4a6"",""key"":""Kopp"",""value"":""Egen""}]}]"
r1b0c00ef76479f,112,False,2025-10-17T07:20:11.298621Z,2025-10-17T07:27:25.214503Z,"[{""order_item_id"":""r98b88dcb48fe16"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""r6ea41113855f76"",""key"":""Kopp"",""value"":""Egen""}]}]"
